location,date,total_cases,total_deaths
Asia,2020-10-21,12823376,228983
Asia,2020-10-22,12920443,230514
Asia,2020-10-23,13018036,232105
Asia,2020-10-24,13106719,233495
Asia,2020-10-25,13191864,234831
Asia,2020-10-26,13264473,236212
Asia,2020-10-27,13349251,237590
Asia,2020-10-28,13442417,239052
Asia,2020-10-29,13535615,240527
Asia,2020-10-30,13627674,241924
Asia,2020-10-31,13714482,243331
Asia,2020-11-01,13802002,244808
Asia,2020-11-02,13885094,246275
Asia,2020-11-03,13978111,247802
Asia,2020-11-04,14075358,249539
Asia,2020-11-05,14171866,251157
Asia,2020-11-06,14273479,252752
Asia,2020-11-07,14367232,254225
Asia,2020-11-08,14461962,255759
Asia,2020-11-09,14547530,257288
Asia,2020-11-10,14642946,258843
Asia,2020-11-11,14743865,260467
Asia,2020-11-12,14842997,262061
Asia,2020-11-13,14942509,263651
Asia,2020-11-14,15036662,265159
Asia,2020-11-15,15118384,266675
Asia,2020-11-16,15199085,268170
Asia,2020-11-17,15293330,269765
Asia,2020-11-18,15400016,271536
Asia,2020-11-19,15506976,273570
Asia,2020-11-20,15615624,275258
Asia,2020-11-21,15719322,276887
Asia,2020-11-22,15824204,278635
Asia,2020-11-23,15920988,280291
Asia,2020-11-24,16028328,281998
Asia,2020-11-25,16138055,283769
Asia,2020-11-26,16276501,285555
Asia,2020-11-27,16422641,287216
Asia,2020-11-28,16550215,288884
Asia,2020-11-29,16675500,290614
Asia,2020-11-30,16791025,292249
Asia,2020-12-01,16913896,293976
Asia,2020-12-02,17041087,295629
Asia,2020-12-03,17172431,297364
Asia,2020-12-04,17298953,299013
Asia,2020-12-05,17422333,300551
Asia,2020-12-06,17541949,302095
Asia,2020-12-07,17650417,303596
Asia,2020-12-08,17768895,305223
Asia,2020-12-09,17887219,306765
Asia,2020-12-10,18795761,308315
Asia,2020-12-11,18910333,309837
Asia,2020-12-12,19020329,311292
Asia,2020-12-13,19119594,312717
Asia,2020-12-14,19214068,314184
Asia,2020-12-15,19321574,315734
Asia,2020-12-16,19428230,317201
Asia,2020-12-17,19530121,318617
Asia,2020-12-18,19630594,319996
Asia,2020-12-19,19726261,321376
Asia,2020-12-20,19813743,322887
Asia,2020-12-21,19893157,324332
Asia,2020-12-22,19983087,325780
Asia,2020-12-23,20073120,327190
Asia,2020-12-24,20161892,328580
Asia,2020-12-25,20247955,329897
Asia,2020-12-26,20323801,331121
Asia,2020-12-27,20395325,332531
Asia,2020-12-28,20465281,333829
Asia,2020-12-29,20546997,335220
Asia,2020-12-30,20630765,336636
Asia,2020-12-31,20715879,337852
Asia,2021-01-01,20791260,338977
Asia,2021-01-02,20862067,340112
Asia,2021-01-03,20931264,341277
Asia,2021-01-04,21003665,342347
Asia,2021-01-05,21086347,343576
Asia,2021-01-06,21174127,344644
Asia,2021-01-07,21261858,345786
Asia,2021-01-08,21329400,346682
Asia,2021-01-09,21434385,347982
Asia,2021-01-10,21510892,348954
Asia,2021-01-11,21585208,349950
Asia,2021-01-12,21667343,351334
Asia,2021-01-13,21754649,352665
Asia,2021-01-14,21840972,353828
Asia,2021-01-15,21923545,355031
Asia,2021-01-16,22009121,356139
Asia,2021-01-17,22084292,357186
Asia,2021-01-18,22149088,358256
Asia,2021-01-19,22223881,359483
Asia,2021-01-20,22305591,360670
Asia,2021-01-21,22382123,361917
Asia,2021-01-22,22457782,362966
Asia,2021-01-23,22530937,364012
Asia,2021-01-24,22597860,365033
Asia,2021-01-25,22656597,366153
Asia,2021-01-26,22732765,367375
Asia,2021-01-27,22812764,368640
Asia,2021-01-28,22895652,370000
Asia,2021-01-29,22971507,370969
Asia,2021-01-30,23045900,372240
Asia,2021-01-31,23113390,373325
Asia,2021-02-01,23179277,374309
Asia,2021-02-02,23248607,375429
Asia,2021-02-03,23325751,376433
Asia,2021-02-04,23398587,377453
Asia,2021-02-05,23466839,378366
Asia,2021-02-06,23536826,379234
Asia,2021-02-07,23602910,380111
Asia,2021-02-08,23662517,381003
Asia,2021-02-09,23730525,381941
Asia,2021-02-10,23801400,382911
Asia,2021-02-11,23866406,383746
Asia,2021-02-12,23933354,384628
Asia,2021-02-13,23996395,385486
Asia,2021-02-14,24055107,386286
Asia,2021-02-15,24114466,386987
Asia,2021-02-16,24183220,387909
Asia,2021-02-17,24252676,388775
Asia,2021-02-18,24319397,389635
Asia,2021-02-19,24386652,390553
Asia,2021-02-20,24449337,391461
Asia,2021-02-21,24516722,392245
Asia,2021-02-22,24584088,392999
Asia,2021-02-23,24657673,393944
Asia,2021-02-24,24734196,395451
Asia,2021-02-25,24810187,396402
Asia,2021-02-26,24885082,397370
Asia,2021-02-27,24955033,398153
Asia,2021-02-28,25023010,398982
Asia,2021-03-01,25092105,399718
Asia,2021-03-02,25168637,400599
Asia,2021-03-03,25249336,401422
Asia,2021-03-04,25330404,402230
Asia,2021-03-05,25411535,403177
Asia,2021-03-06,25488934,403869
Asia,2021-03-07,25566289,404558
Asia,2021-03-08,25645697,405510
Asia,2021-03-09,25728780,406351
Asia,2021-03-10,25818672,407152
Asia,2021-03-11,25910434,407969
Asia,2021-03-12,26004187,408849
Asia,2021-03-13,26092832,409662
Asia,2021-03-14,26183549,410468
Asia,2021-03-15,26277324,411310
Asia,2021-03-16,26379569,412289
Asia,2021-03-17,26495009,413161
Asia,2021-03-18,26615269,414123
Asia,2021-03-19,26736934,415062
Asia,2021-03-20,26856684,415944
Asia,2021-03-21,26981829,419124
Asia,2021-03-22,27102500,420177
Asia,2021-03-23,27236686,421247
Asia,2021-03-24,27383198,422368
Asia,2021-03-25,27538146,423483
Asia,2021-03-26,27694655,424589
Asia,2021-03-27,27847610,425758
Asia,2021-03-28,28010034,426924
Asia,2021-03-29,28163006,428070
Asia,2021-03-30,28324278,429327
Asia,2021-03-31,28507590,430796
Asia,2021-04-01,28706125,432220
Asia,2021-04-02,28916316,433829
Asia,2021-04-03,29125325,435325
Asia,2021-04-04,29349276,437111
Asia,2021-04-05,29558646,438600
Asia,2021-04-06,29805088,440695
Asia,2021-04-07,30073584,442690
Asia,2021-04-08,30353350,444701
Asia,2021-04-09,30646551,446941
Asia,2021-04-10,30936118,449071
Asia,2021-04-11,31242069,451377
Asia,2021-04-12,31544321,453685
Asia,2021-04-13,31876783,456121
Asia,2021-04-14,32232939,458570
Asia,2021-04-15,32605343,461263
Asia,2021-04-16,32994058,464052
Asia,2021-04-17,33402491,466973
Asia,2021-04-18,33817688,470339
Asia,2021-04-19,34217668,473680
Asia,2021-04-20,34665767,477379
Asia,2021-04-21,35138432,481178
Asia,2021-04-22,35621143,485125
Asia,2021-04-23,36107209,489403
Asia,2021-04-24,36580622,493761
Asia,2021-04-25,37054080,498354
Asia,2021-04-26,37495959,502836
Asia,2021-04-27,37985961,507832
Asia,2021-04-28,38494625,513175
Asia,2021-04-29,39006490,518383
Asia,2021-04-30,39524915,523558
Asia,2021-05-01,40023491,528737
Asia,2021-05-02,40499948,533854
Asia,2021-05-03,40959374,538884
Asia,2021-05-04,41446194,544088
Asia,2021-05-05,41965326,549763
Asia,2021-05-06,42489705,555378
Asia,2021-05-07,42994727,561096
Asia,2021-05-08,43493475,566684
Asia,2021-05-09,43949654,572275
Asia,2021-05-10,44369010,577784
Asia,2021-05-11,44812252,583664
Asia,2021-05-12,45264501,589326
Asia,2021-05-13,45695377,594787
Asia,2021-05-14,46094643,600009
Asia,2021-05-15,46477517,605403
Asia,2021-05-16,46833418,611113
Asia,2021-05-17,47180459,617041
Asia,2021-05-18,47532693,623244
Asia,2021-05-19,47896925,628727
Asia,2021-05-20,48243479,634414
Asia,2021-05-21,48587866,640066
Asia,2021-05-22,48908670,645160
Asia,2021-05-23,49204489,650795
Asia,2021-05-24,49481114,655680
Asia,2021-05-25,49773435,661104
Asia,2021-05-26,50064978,666260
Asia,2021-05-27,50335709,671241
Asia,2021-05-28,50593282,676233
Asia,2021-05-29,50834357,680925
Asia,2021-05-30,51062062,685433
Asia,2021-05-31,51265570,689446
Asia,2021-06-01,51471932,693833
Asia,2021-06-02,51683893,698140
Asia,2021-06-03,51894607,702222
Asia,2021-06-04,52089453,706909
Asia,2021-06-05,52271262,710775
Asia,2021-06-06,52436286,714545
Asia,2021-06-07,52584432,717829
Asia,2021-06-08,52745018,721313
Asia,2021-06-09,52911866,724749
Asia,2021-06-10,53077321,733273
Asia,2021-06-11,53235788,738530
Asia,2021-06-12,53382632,742900
Asia,2021-06-13,53522210,748067
Asia,2021-06-14,53653247,751989
Asia,2021-06-15,53786528,755675
Asia,2021-06-16,53926344,759137
Asia,2021-06-17,54069225,762038
Asia,2021-06-18,54206289,764862
Asia,2021-06-19,54334173,767545
Asia,2021-06-20,54464934,770350
Asia,2021-06-21,54584017,772746
Asia,2021-06-22,54717433,775328
Asia,2021-06-23,54854313,777986
Asia,2021-06-24,54997245,780600
Asia,2021-06-25,55133000,783084
Asia,2021-06-26,55263823,785533
Asia,2021-06-27,55400675,787987
Asia,2021-06-28,55531437,790188
Asia,2021-06-29,55672812,792436
Asia,2021-06-30,55821997,794887
Asia,2021-07-01,55977034,797278
Asia,2021-07-02,56127275,799583
Asia,2021-07-03,56267831,801901
Asia,2021-07-04,56413058,804426
Asia,2021-07-05,56563734,806477
Asia,2021-07-06,56728050,809186
Asia,2021-07-07,56900878,812144
Asia,2021-07-08,57081656,815102
Asia,2021-07-09,57261051,818245
Asia,2021-07-10,57430038,821046
Asia,2021-07-11,57603122,824173
Asia,2021-07-12,57780083,828231
Asia,2021-07-13,57976655,830853
Asia,2021-07-14,58185695,833736
Asia,2021-07-15,58406692,836638
Asia,2021-07-16,58617082,839769
Asia,2021-07-17,58818574,842711
Asia,2021-07-18,59011328,846026
Asia,2021-07-19,59192168,849298
Asia,2021-07-20,59412555,855957
Asia,2021-07-21,59614228,859264
Asia,2021-07-22,59818451,862519
Asia,2021-07-23,60095270,865940
Asia,2021-07-24,60245852,869614
Asia,2021-07-25,60481158,873636
Asia,2021-07-26,60696197,877408
Asia,2021-07-27,60964161,881884
Asia,2021-07-28,61237960,886234
Asia,2021-07-29,61512866,890897
Asia,2021-07-30,61770407,895121
Asia,2021-07-31,62012782,899502
Asia,2021-08-01,62269610,903444
Asia,2021-08-02,62496575,907397
Asia,2021-08-03,62780751,912157
Asia,2021-08-04,63064936,916756
Asia,2021-08-05,63348704,922255
Asia,2021-08-06,63628434,926993
Asia,2021-08-07,63888424,931331
Asia,2021-08-08,64144601,935691
Asia,2021-08-09,64385464,940048
Asia,2021-08-10,64656886,946001
Asia,2021-08-11,64949835,950627
Asia,2021-08-12,65216188,955312
Asia,2021-08-13,65511234,959943
Asia,2021-08-14,65764964,964242
Asia,2021-08-15,66021877,968674
Asia,2021-08-16,66262750,973893
Asia,2021-08-17,66538765,978222
Asia,2021-08-18,66802115,982538
Asia,2021-08-19,67070596,987404
Asia,2021-08-20,67335016,991913
Asia,2021-08-21,67578422,996238
Asia,2021-08-22,67811456,1000872
Asia,2021-08-23,68040335,1005704
Asia,2021-08-24,68306078,1010324
Asia,2021-08-25,68588834,1014922
Asia,2021-08-26,68866928,1019328
Asia,2021-08-27,69139003,1023329
Asia,2021-08-28,69392971,1027125
Asia,2021-08-29,69632325,1030740
Asia,2021-08-30,69868746,1034860
Asia,2021-08-31,70108315,1037898
Asia,2021-09-01,70369980,1043340
Asia,2021-09-02,70616872,1046381
Asia,2021-09-03,70864165,1050663
Asia,2021-09-04,71084150,1054120
Asia,2021-09-05,71310596,1057614
Asia,2021-09-06,71509272,1061702
Asia,2021-09-07,71727405,1065465
Asia,2021-09-08,71965436,1069230
Asia,2021-09-09,72189677,1072318
Asia,2021-09-10,72401700,1075374
Asia,2021-09-11,72602100,1078533
Asia,2021-09-12,72787765,1081233
Asia,2021-09-13,72975922,1084954
Asia,2021-09-14,73170554,1087937
Asia,2021-09-15,73368197,1091010
Asia,2021-09-16,73567903,1094035
Asia,2021-09-17,73759402,1096850
Asia,2021-09-18,73940761,1099412
Asia,2021-09-19,74113537,1101894
Asia,2021-09-20,74284118,1104717
Asia,2021-09-21,74462552,1107286
Asia,2021-09-22,74641320,1109834
Asia,2021-09-23,74819620,1112032
Asia,2021-09-24,74989156,1114072
Asia,2021-09-25,75148965,1116024
Asia,2021-09-26,75306595,1117924
Asia,2021-09-27,75430933,1120066
Asia,2021-09-28,75575756,1122304
Asia,2021-09-29,75741490,1124794
Asia,2021-09-30,75902278,1126782
Asia,2021-10-01,76055238,1128588
Asia,2021-10-02,76191697,1130296
Asia,2021-10-03,76319233,1131744
Asia,2021-10-04,76443549,1133651
Asia,2021-10-05,76575337,1135251
Asia,2021-10-06,76740299,1137125
Asia,2021-10-07,76863328,1138689
Asia,2021-10-08,77007049,1140516
Asia,2021-10-09,77127839,1142047
Asia,2021-10-10,77247944,1143418
Asia,2021-10-11,77360139,1144899
Asia,2021-10-12,77487434,1146569
Asia,2021-10-13,77615590,1148129
Asia,2021-10-14,77742987,1149793
Asia,2021-10-15,77864981,1151265
Asia,2021-10-16,77974161,1152553
Asia,2021-10-17,78083998,1153751
Asia,2021-10-18,78189566,1155116
Asia,2021-10-19,78306832,1156562
Asia,2021-10-20,78424442,1157709
Asia,2021-10-21,78536504,1159204
Asia,2021-10-22,78653110,1161173
Asia,2021-10-23,78756578,1162653
Asia,2021-10-24,78858848,1164155
Asia,2021-10-25,78952901,1165723
Asia,2021-10-26,79058676,1167435
Asia,2021-10-27,79170599,1169435
Asia,2021-10-28,79275392,1171245
Asia,2021-10-29,79386735,1172953
Asia,2021-10-30,79482556,1174696
Asia,2021-10-31,79597567,1175927
Asia,2021-11-01,79690420,1177426
Asia,2021-11-02,79796995,1178852
Asia,2021-11-03,79906725,1180432
Asia,2021-11-04,80014224,1181830
Asia,2021-11-05,80113744,1183360
Asia,2021-11-06,80210349,1184880
Asia,2021-11-07,80301642,1186120
Asia,2021-11-08,80392485,1187456
Asia,2021-11-09,80493015,1188899
Asia,2021-11-10,80593195,1190146
Asia,2021-11-11,80692670,1191830
Asia,2021-11-12,80788162,1193468
Asia,2021-11-13,80874070,1194823
Asia,2021-11-14,80956851,1196050
Asia,2021-11-15,81041255,1197321
Asia,2021-11-16,81129206,1198654
Asia,2021-11-17,81225134,1200348
Asia,2021-11-18,81319308,1202051
Asia,2021-11-19,81409429,1203416
Asia,2021-11-20,81497900,1204783
Asia,2021-11-21,81578332,1205945
Asia,2021-11-22,81658072,1207330
Asia,2021-11-23,81779172,1208925
Asia,2021-11-24,81873665,1210362
Asia,2021-11-25,81966595,1211961
Asia,2021-11-26,82057361,1213451
Asia,2021-11-27,82145401,1215062
Asia,2021-11-28,82224571,1216288
Asia,2021-11-29,82304808,1217513
Asia,2021-11-30,82395373,1218767
Asia,2021-12-01,82487252,1220336
Asia,2021-12-02,82574248,1221644
Asia,2021-12-03,82655910,1223118
Asia,2021-12-04,82730805,1224198
Asia,2021-12-05,82817775,1228172
Asia,2021-12-06,82893208,1229401
Asia,2021-12-07,82980745,1230524
Asia,2021-12-08,83067063,1231824
Asia,2021-12-09,83150875,1233282
Asia,2021-12-10,83231647,1234587
Asia,2021-12-11,83309417,1236086
Asia,2021-12-12,83381318,1237245
Asia,2021-12-13,83452126,1238445
Asia,2021-12-14,83534214,1239592
